is_remote,is_fulltime,exp_encoded,title_encoded,has_skills,views,applies,apply_rate,skill_python,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_aws,skill_spark,skill_r_programming,skill_statistics,target,target_encoded,salary_final,title,company_name
0,1,3,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,185000.0,Principal Scientist - Proteomics,BioTalent
0,1,3,2,0,3.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,High,2,200000.0,Data Engineering Manager,Trilogy International
0,1,3,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,106000.0,Senior Shipping & Receiving Analyst,Collins Aerospace
1,0,1,8,0,77.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,Low,0,55000.0,Data Assistant,Unknown Company
0,0,2,8,0,82.0,14.0,0.1687,0,0,1,0,0,0,0,0,0,0,Mid,1,64480.0,Data Coordinator,EPITEC
0,1,1,8,0,25.0,7.0,0.2692,0,0,0,0,0,0,0,0,0,0,Low,0,52500.0,IT Systems Analyst,CROFT & Associates
0,1,2,8,0,83.0,7.0,0.0833,0,0,0,0,0,0,0,0,0,0,Mid,1,85500.0,"Sr. Analyst, Learning and Development",Chipotle Mexican Grill
0,1,1,0,0,6.0,1.0,0.1429,0,0,0,0,0,0,0,0,0,0,Mid,1,88000.0,Technical Business Analyst,Talent ACQ
0,0,3,6,0,41.0,3.0,0.0714,0,0,1,0,0,0,0,0,0,0,Mid,1,84240.0,Datacenter Operations Manager,Robert Half
0,0,1,8,0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,57200.0,Official Data Collector ,IMG ARENA
0,1,1,8,0,140.0,31.0,0.2199,0,0,1,0,0,0,0,0,0,0,Mid,1,80000.0,Asset Management Analyst,Greystone Monticello LLC
0,0,1,8,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,57200.0,Official Data Collector ,IMG ARENA
0,0,1,8,0,15.0,1.0,0.0625,0,0,0,0,0,0,0,0,0,0,Low,0,57200.0,Official Data Collector ,IMG ARENA
0,0,3,8,0,28.0,1.0,0.0345,0,0,0,0,0,0,0,0,0,0,Mid,1,119600.0,Mac support analyst- hybrid,"Yoh, A Day & Zimmermann Company"
0,1,2,5,0,31.0,7.0,0.2188,0,0,1,0,0,0,0,0,0,0,Mid,1,98171.5,Senior Financial Analyst,365 Retail Markets
0,0,2,8,0,43.0,4.0,0.0909,0,0,1,0,0,0,0,0,0,0,Low,0,50003.2,Inventory Analyst,EPITEC
0,0,3,8,0,29.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,119600.0,Mac support analyst- hybrid,"Yoh, A Day & Zimmermann Company"
0,0,3,0,0,148.0,52.0,0.349,1,1,1,0,0,0,0,0,0,0,High,2,161200.0,Business Analyst,Dexian
0,0,1,5,0,15.0,1.0,0.0625,0,0,1,0,0,0,0,0,0,0,Mid,1,83200.0,Financial Analyst,"Yoh, A Day & Zimmermann Company"
0,0,1,8,0,58.0,3.0,0.0508,0,0,0,0,0,0,0,0,0,0,Low,0,43680.0,Industry Engineer (Gen AI),BayOne Solutions
0,1,2,8,0,26.0,6.0,0.2222,0,0,0,1,1,0,0,0,0,1,Mid,1,100000.0,Fleet Safety Analyst,Walmart
0,1,3,8,0,29.0,13.0,0.4333,0,0,1,0,0,0,0,0,0,0,Mid,1,85000.0,Pricing and Costing Analyst,LHH
1,0,3,0,0,633.0,254.0,0.4006,0,0,0,0,0,0,0,0,0,1,High,2,147326.4,Business Analyst,Aequor
0,1,3,9,0,39.0,14.0,0.35,1,1,0,0,0,0,0,1,0,0,High,2,227500.0,Senior Site Reliability Engineer,Selby Jennings
0,1,1,8,0,21.0,6.0,0.2727,0,0,0,0,0,0,0,0,0,0,Mid,1,75000.0,Technology Support Analyst,"Request Technology, LLC"
1,0,3,1,0,89.0,49.0,0.5444,0,1,1,0,0,0,0,0,0,0,Mid,1,78000.0,Data Analyst,EPITEC
0,0,1,8,0,31.0,2.0,0.0625,1,1,1,0,0,0,0,0,0,0,High,2,124800.0,Quality Analyst III MDM,"Yoh, A Day & Zimmermann Company"
0,1,1,5,0,42.0,16.0,0.3721,0,0,1,0,0,0,0,0,0,0,Mid,1,92500.0,Financial Analyst,Vaco
0,1,2,1,0,58.0,4.0,0.0678,0,1,1,0,0,0,0,0,0,0,Mid,1,68328.0,Income and Withholding Tax Data Analyst,Minnesota Department of Revenue
0,1,1,8,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,125000.0,Threat and Vulnerability Management Engineer,Global Business Consulting Services (GBCS)
0,1,2,5,0,56.0,9.0,0.1579,0,0,1,0,0,0,1,0,0,0,High,2,125000.0,Financial Analyst,Class VI Pathfinder
0,1,3,6,0,4.0,0.0,0.0,1,1,1,0,0,0,1,0,0,1,Mid,1,112500.0,"Manager, Data and Analytics - Supply Chain",PVH Corp.
0,1,2,8,0,10.0,5.0,0.4545,0,0,1,0,0,0,0,0,0,0,High,2,150000.0,Real Estate Acquisitions Analyst ,Coda Search│Staffing
0,0,3,8,0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,45760.0,Administrative Assistant / Data Entry,"Berean Group International, Inc."
1,1,2,8,0,7.0,1.0,0.125,0,0,1,0,0,0,0,0,0,0,Mid,1,68500.0,Project Analyst,CompTech Computer Technologies
0,1,1,9,0,41.0,3.0,0.0714,0,0,1,0,0,0,0,0,0,0,Mid,1,85000.0,Senior Analyst,FAZ Forensics
0,1,3,8,0,20.0,4.0,0.1905,1,0,0,0,0,0,1,0,0,0,High,2,250000.0,Principal Software Engineer (Python),Huxley
0,0,3,8,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,98800.0,Scientist,"Integrated Resources, Inc ( IRI )"
0,1,1,8,0,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,100000.0,Board Certified Behavior Analyst,NEEDS Center
0,0,3,8,0,8.0,1.0,0.1111,0,0,0,0,0,0,0,0,0,0,Mid,1,73840.0,Maintenance Technician/ Maintenance Engineer / CMMS Specialist (CMMS/GMP),Rangam
0,1,2,8,0,17.0,4.0,0.2222,0,0,1,0,0,0,0,0,0,0,Low,0,41600.0,AP Data Entry Associate,Ascendo Resources
0,1,3,5,0,9.0,1.0,0.1,0,0,1,0,1,0,0,0,0,0,Mid,1,110000.0,Senior Financial Analyst,CarsonLynch Professional Search
0,1,4,4,0,260.0,47.0,0.1801,0,0,1,0,0,0,0,0,0,0,High,2,175000.0,"Director, Program Management, Content & Metadata",Peacock
0,1,3,9,0,129.0,35.0,0.2692,0,0,1,0,0,0,0,0,0,0,High,2,137500.0,Senior Business Intelligence Analyst ,Alter Behavioral Health
0,0,3,9,0,4.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,High,2,145600.0,Senior Software Quality Assurance Analyst,Themesoft Inc.
1,1,4,8,0,21.0,5.0,0.2273,0,0,1,0,0,0,0,0,0,0,High,2,216100.0,Mobile Applications - iOS Principal Engineer II,CVS Health
0,0,3,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,86320.0,Business Analyst,System One
0,1,2,8,0,17.0,2.0,0.1111,0,0,1,0,0,0,0,0,0,0,Low,0,56160.0,Collections Analyst,Ascendo Resources
0,1,2,8,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,65000.0,SR SERVICE DESK ANALYST,Arizona Department of Environmental Quality ADEQ
0,1,3,7,0,7.0,2.0,0.25,1,1,1,0,0,1,0,1,0,0,High,2,150600.0,"Architect, Machine Learning, Field CTO",Snowflake
0,1,3,9,0,5.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,High,2,150000.0,Senior Structural Analyst - Aircraft/Missiles,Anduril Industries
0,1,3,8,0,23.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,Mid,1,74838.4,Data Management Specialist (REDCap Experience Required),Cincinnati Children's
0,1,1,8,0,24.0,2.0,0.08,0,0,1,0,0,0,0,0,0,0,Low,0,55500.0,Entry Level Environmental Scientist,VHB
0,0,2,8,0,28.0,6.0,0.2069,0,0,0,0,0,0,0,0,0,0,Mid,1,74880.0,Tax Operations Analyst ,eTeam
0,1,3,8,0,9.0,1.0,0.1,0,0,1,0,0,0,0,0,0,0,Mid,1,75000.0,Datacom Specialist,Rexel USA
0,1,2,8,0,22.0,7.0,0.3043,0,0,0,0,0,0,0,0,0,0,Mid,1,75000.0,Tax Analyst,Ascendo Resources
0,0,1,8,0,8.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,101504.0,Supply Chain Analyst,Randstad USA
0,0,3,0,0,127.0,21.0,0.1641,0,1,1,0,0,0,0,0,0,0,Mid,1,77500.0,Business Analyst,Inceed
0,1,3,8,0,36.0,7.0,0.1892,0,0,1,0,0,0,0,0,0,0,High,2,130000.0,Regulatory Reporting Analyst,Mission Staffing
1,1,1,3,0,17.0,6.0,0.3333,1,1,0,0,0,1,1,0,0,1,Mid,1,91650.0,Data Scientist or Senior,Progressive Insurance
1,1,3,2,0,11.0,2.0,0.1667,1,1,0,0,0,0,0,1,0,0,High,2,125000.0,Sr. Data Engineer,Lovesac
0,1,1,8,0,4.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,Low,0,54288.0,Transportation Analyst,Cardinal Health
0,1,3,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,46850.0,Geospatial Analyst,CACI International Inc
0,1,3,8,0,83.0,11.0,0.131,0,1,0,0,0,0,0,0,0,0,High,2,165450.0,Business Process Analyst 5,Adobe
0,1,3,3,0,12.0,2.0,0.1538,1,0,0,0,0,1,1,1,0,0,High,2,247750.0,Principal AI/ML Data Scientist,Cisco ThousandEyes
0,0,1,8,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,33280.0,Helpdesk Analyst,TEKsystems
0,1,3,8,0,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,54450.0,Geospatial Analyst,CACI International Inc
0,1,3,9,0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,95450.0,Navy NTCSS Senior Logistics Analyst (SLA),CACI International Inc
0,0,1,8,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,62400.0,Cash Applications Analyst-Law Firm,Jobot Consulting
0,0,1,8,0,8.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,62400.0,Cash Applications Analyst-Law Firm,Jobot Consulting
0,1,1,7,0,7.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,High,2,167500.0,Machine Learning Engineer,Jobot
0,1,2,8,0,20.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,Mid,1,86396.4,Forensic DNA Analyst,City of Aurora
0,0,1,0,0,51.0,2.0,0.0385,0,1,1,1,0,0,1,0,0,0,Mid,1,83200.0,Business Analyst,Kavaliro
0,0,3,8,0,53.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,88400.0,Scientist (Mammalian Cell Culture/ELISA/Potency Assays/PCR),Rangam
1,1,1,9,0,54.0,10.0,0.1818,0,0,0,0,0,0,0,0,0,0,High,2,129057.0,Senior Risk Analyst - IS Risk Governance,First Citizens Bank
0,0,2,8,0,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,58240.0,Data Entry Specialist,SPECTRAFORCE
0,1,3,8,0,25.0,3.0,0.1154,0,0,0,0,0,0,0,0,0,0,High,2,200000.0,Data Migration Expert - Teamcenter,Radiansys Inc.
0,1,1,8,0,45.0,1.0,0.0217,0,1,1,0,0,0,0,0,0,0,Mid,1,100000.0,Legal Technology Data Specialist,"Skadden, Arps, Slate, Meagher & Flom LLP and Affiliates"
1,1,3,8,0,141.0,41.0,0.2887,0,0,1,0,0,0,0,0,0,0,High,2,130000.0,Regulatory Reporting Analyst,Mission Staffing
1,1,3,8,0,36.0,6.0,0.1622,1,1,1,1,0,0,0,0,0,0,Mid,1,92600.0,Credit Risk Analyst,BECU
0,1,3,8,0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,High,2,222560.0,Lead ICFR Analyst,Seneca Resources
0,1,3,5,0,27.0,2.0,0.0714,0,0,0,0,0,0,0,0,0,0,Mid,1,100276.8,Senior Financial Analyst - La Jolla Clinic,Scripps Health
0,1,3,9,0,52.0,16.0,0.3019,1,1,0,0,0,0,0,0,0,0,High,2,122500.0,Senior Data Warehouse Engineer,Magnify
1,1,3,3,0,62.0,8.0,0.127,1,0,0,0,0,1,0,1,0,1,High,2,167500.0,Senior Staff Data Scientist (Remote),Vericast
0,1,1,5,0,28.0,2.0,0.069,0,0,1,0,0,0,0,0,0,0,Mid,1,95150.0,Senior Financial Analyst,Johnson & Johnson
0,0,1,8,0,29.0,5.0,0.1667,0,0,1,0,0,0,0,0,0,0,Low,0,44720.0,Data Entry Clerk (EDI & SAP),ektello
0,1,3,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,65400.0,Sr. Research Specialist/Biomedical Engineer,The Johns Hopkins University
1,1,3,8,0,14.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,High,2,132641.6,Market Settlement Validation Analyst (Hybrid or Remote),Talentify.io
1,1,1,1,0,60.0,7.0,0.1148,0,1,0,0,0,0,0,0,0,1,Mid,1,100000.0,Domo Data Analyst (REMOTE),Talentify.io
0,1,2,5,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,85000.0,Financial Analyst,Robert Half
0,1,1,8,0,9.0,1.0,0.1,0,0,1,0,0,0,0,0,0,0,Low,0,48000.0,Data Entry Specialist,Complete Staffing Solutions
0,0,3,1,0,617.0,88.0,0.1424,0,0,1,0,0,0,0,0,0,0,Mid,1,89440.0,Data Analyst,Mindlance
0,1,1,8,0,10.0,0.0,0.0,1,1,1,1,0,0,1,0,0,1,Mid,1,70000.0,Assistant Teaching Professor in Business Information & Analytics,University of Denver
0,0,3,8,0,7.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,72800.0,Reporting Analyst,Mindlance
0,1,3,9,0,29.0,1.0,0.0333,0,0,0,0,0,0,0,0,0,0,High,2,150000.0,Senior Mobility Engineer,Kane Partners LLC
1,0,3,6,0,33.0,4.0,0.1176,0,0,1,0,0,0,0,0,0,0,High,2,128564.8,Planning Analytics Manager,Vertisystem
0,1,1,5,0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,124200.0,AVP Financial Analyst - Commercial Transportation Finance,BMO U.S.
0,1,3,8,0,8.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,Low,0,53497.6,Managment Analyst 1 PS(T),CGI
1,1,3,8,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,67000.0,(US) Sr. Solutions Analyst - TAM Customer Support,PointClickCare
0,0,1,8,0,13.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,48880.0,Logistics Returns Analyst,ektello
0,1,4,7,0,12.0,1.0,0.0769,1,1,0,0,0,1,1,0,1,0,High,2,218000.0,Advanced Technology Organization Grid AI/ML Lead,GE Vernova
0,1,0,8,0,15.0,3.0,0.1875,0,0,0,0,0,0,0,0,0,0,Mid,1,78191.0,Engineer Trainee/Assistant Engineer (Civil),NYS Department of Transportation
0,1,2,9,0,814.0,3.0,0.0037,0,0,1,0,0,0,0,0,0,0,Mid,1,85000.0,Senior Sourcing Analyst,FIJI Water
0,1,1,8,0,9.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,67000.0,Compliance Analyst,Christian Care Ministry
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,141450.5,FMS Analyst IV,Fred Hutch
0,0,3,8,0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,125000.0,PROGRAM ANALYST with Security Clearance,ClearanceJobs
0,1,1,8,0,13.0,2.0,0.1429,1,1,1,1,0,0,0,0,0,0,Mid,1,99900.0,Analyst Program Insights & Data Visualization,Salesforce
1,1,1,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,130000.0,Ruby on Rails Engineer,Aha!
0,1,1,8,0,11.0,2.0,0.1667,0,1,1,0,0,0,0,0,0,0,Mid,1,90000.0,Sr Analyst HR Systems & Analytics,Webster Bank
0,1,1,4,0,6.0,0.0,0.0,1,1,1,1,0,1,1,0,0,1,High,2,170000.0,"Managing Director, Financial Analytics",Webster Bank
0,1,1,8,0,14.0,3.0,0.2,0,0,1,0,0,0,0,0,0,0,Mid,1,70000.0,"Analyst, Loan Accounting",Webster Bank
0,1,3,9,0,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,Mid,1,102500.0,Hybrid Senior Tax Analyst - Work/Life Balance!,Creative Financial Staffing (CFS)
0,1,1,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,43680.0,Engineer-Preventative Maintenance,Aimbridge Hospitality
0,1,1,7,0,15.0,3.0,0.1875,1,0,0,0,0,1,0,0,0,0,High,2,184000.0,"Software Engineer, Machine Learning","Niantic, Inc."
0,1,1,5,0,8.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,Mid,1,90000.0,Financial Analyst,Creative Financial Staffing (CFS)
0,1,1,7,0,61.0,8.0,0.129,1,0,0,0,0,1,0,0,0,0,High,2,184000.0,"Software Engineer, Machine Learning","Niantic, Inc."
0,1,3,6,0,23.0,4.0,0.1667,0,1,1,1,1,0,1,0,0,0,High,2,150000.0,Manager People Data & Analytics ,AngloGold Ashanti
0,1,4,4,0,6.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,High,2,153088.0,Program Director Value-Based Care Analytics,PeaceHealth
0,1,1,5,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,71250.0,Financial Analyst,Creative Financial Staffing (CFS)
0,1,1,8,0,20.0,2.0,0.0952,1,1,1,0,0,0,0,0,0,1,Mid,1,101960.0,Data Analytics Lead,Gartner
0,1,3,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,193750.0,"Principal Architect, Security Data Platforms",T-Mobile
0,1,3,7,0,5.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0,High,2,140000.0,Senior Machine Learning Engineer,Creative Financial Staffing (CFS)
0,1,1,6,0,14.0,1.0,0.0667,0,1,0,1,0,0,0,0,0,0,High,2,153150.0,"Product Manager, Contextual Data",T-Mobile
0,1,1,8,0,7.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,High,2,130995.0,Decision Science Analyst Mid-Level,USAA
0,1,3,6,0,15.0,2.0,0.125,1,1,0,1,1,0,0,0,0,1,Mid,1,119100.0,Business Analysis Manager | Incentives Modeling & Analytics,T-Mobile
0,1,3,9,0,7.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,High,2,125990.0,Business Support Analyst Senior – Claims Workforce Planning,USAA
0,1,4,9,0,10.0,1.0,0.0909,1,0,0,0,0,1,0,1,0,0,High,2,213180.0,Senior AI Scientist,GE HealthCare
0,1,3,9,0,5.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,High,2,125990.0,Business Support Analyst Senior – Claims Workforce Planning,USAA
0,1,4,4,0,4.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,High,2,222545.0,"Director, Decision Science Analytics – Personal Lines Product Intelligence",USAA
1,0,3,0,0,10.0,1.0,0.0909,0,0,0,0,0,0,1,0,0,1,High,2,140400.0,Business Analyst/Product Owner,Primary Talent Partners
0,1,5,8,0,15.0,1.0,0.0625,0,0,0,0,0,1,0,0,0,1,High,2,265000.0,"Head of Data, Associate Vice President",Fareportal
0,1,1,8,0,4.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,High,2,390000.0,"Software Engineer, Data Infrastructure at D. E. Shaw Research",D. E. Shaw Research
1,1,3,3,0,3.0,0.0,0.0,1,0,1,0,0,1,0,1,0,1,High,2,220000.0,Senior Data Scientist,Signify Technology
0,1,3,9,0,6.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,High,2,137500.0,Senior Wind Turbine Blade Engineer,DNV
1,1,3,3,0,4.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,High,2,220000.0,Senior Data Scientist,Signify Technology
0,1,3,7,0,5.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,83000.0,BSA/AML Analyst Sr-Team 1,Flagstar Bank
1,1,3,9,0,11.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,147500.0,Project Manager/Senior Scientist/Engineer,Tetra Tech
1,1,5,8,0,10.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,High,2,255000.0,"EverCommerce - Vice President, Data & Analytics, Remote (US/CAN)",EverCommerce
0,1,3,8,0,25.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,Mid,1,85819.5,Transportation Network Operations Analyst,Brooks Running
0,1,1,8,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,82500.0,"Facilities & Data Center Technician III (LA2 Swing Shift) - Los Angeles, CA",CoreSite
0,1,1,8,0,80.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,High,2,137000.0,Central Investigations Analyst,Meta
0,0,1,8,0,11.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,35360.0,Data Entry Specialist - AP and AR,Allied OneSource
0,1,1,8,0,58.0,1.0,0.0169,1,1,0,0,0,1,0,0,0,0,High,2,137000.0,Central Investigations Analyst,Meta
0,1,2,9,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,114000.0,Customer Insights Senior Analyst,Verizon
0,1,1,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,52500.0,IT Field Service Analyst ,e2 Talent Partners
0,1,1,2,0,13.0,2.0,0.1429,1,1,1,0,0,0,1,1,0,0,Mid,1,100000.0,Data Engineer II,Unknown Company
0,1,2,9,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,114000.0,Customer Insights Senior Analyst,Verizon
1,1,1,8,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,54080.0,Data Entry Assistant,Unknown Company
0,1,2,0,0,6.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,107500.0,Business Analyst,Premier Finder LLC
1,1,1,8,0,40.0,3.0,0.0732,0,0,1,0,0,0,0,0,0,0,Low,0,57200.0,Shipment Analyst,LLS Team GmbH Internationale Spedition
1,1,5,8,0,3.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,High,2,312500.0,Vice President of Data,Signify Technology
0,1,1,9,0,3.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,72706.4,"Senior Locksmith-Engineering RV-Mount Sinai Beth Israel/45 Rivington Street-Full Time, M-F, 8am to 4pm",Mount Sinai Health System
0,1,3,9,0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,84330.5,Senior Scientist (Dr Kontorovich's Lab) - Cardiovascular Research Institute,Mount Sinai Health System
0,1,3,2,0,13.0,3.0,0.2143,1,1,1,0,0,0,0,1,0,0,High,2,150000.0,Data Engineer,Aurum Search Limited
0,1,3,5,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,98800.0,Financial Analyst Sr,Jobs via eFinancialCareers
0,1,3,9,0,8.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,135937.5,"Senior Analyst, Strategic Finance",OneTrust
0,1,1,8,0,62.0,16.0,0.254,1,1,1,1,0,0,0,0,0,0,Mid,1,115700.0,"Business Intelligence Engineer I, Global Logistics",Amazon
0,1,3,2,0,11.0,0.0,0.0,1,1,0,0,0,1,1,1,1,0,High,2,200250.0,"Data Engineering Manager, Defensive Security",Amazon
0,1,3,0,0,73.0,21.0,0.2838,0,1,1,0,0,0,0,0,0,0,Mid,1,110000.0,Business Analyst – Manager,CRG
0,1,2,9,0,25.0,4.0,0.1538,0,0,1,0,0,0,0,0,0,0,Mid,1,85000.0,Senior Billing Analyst,CHEP
0,1,1,8,0,59.0,20.0,0.3333,0,1,1,0,0,0,0,0,0,0,Mid,1,105000.0,Database Engineer,iO Associates - US
1,1,2,0,0,121.0,50.0,0.4098,0,0,0,0,0,0,0,0,0,0,Mid,1,107500.0,Salesforce Business Analyst,Jones Grove IT Recruiting
1,0,3,8,0,239.0,93.0,0.3875,0,0,1,0,0,0,0,0,0,0,High,2,154960.0,Cyber & Information Security Business Systems Analyst,US Tech Solutions
0,0,3,8,0,35.0,8.0,0.2222,0,0,1,0,0,0,0,0,0,0,Mid,1,92560.0,Marketing Analyst - Assistant Category Specialist,US Tech Solutions
1,1,3,9,0,84.0,18.0,0.2118,0,0,0,0,0,0,0,0,0,0,Mid,1,97500.0,Senior System Analyst,Codex 
0,1,3,9,0,104.0,20.0,0.1905,1,0,1,0,0,1,0,0,0,0,High,2,160000.0,"(Senior) Bioinformatician, Antibody Engineering",X4 Life Sciences
0,1,3,5,0,13.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,95000.0,Senior Financial Analyst,TriSource
0,1,1,9,0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,135375.0,"Senior Analyst, Clinical Trial Learning & Development",Johnson & Johnson
1,1,1,2,0,37.0,9.0,0.2368,1,1,0,0,0,1,0,1,0,0,High,2,130764.0,Data Engineer - All Levels,FedEx Dataworks
0,1,1,8,0,5.0,1.0,0.1667,0,0,1,0,0,0,0,0,0,0,High,2,142050.0,Application Analyst II - Epic Beaker,Memorial Sloan Kettering Cancer Center
0,1,1,8,0,7.0,1.0,0.125,0,0,1,0,0,0,0,0,0,0,Mid,1,90000.0,Analyst,Lowe
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,76550.0,"Coordinator, Biomedical Engineering Services",Memorial Sloan Kettering Cancer Center
0,1,1,8,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,135375.0,"Scientist, DNA-Encoded Library - Discovery Chemistry",Johnson & Johnson
1,1,1,3,0,9.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,High,2,174000.0,Data Scientist - TS/SCI Hybrid,Dice
0,1,3,8,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,80000.0,Intelligence Analyst,General Dynamics Information Technology
1,1,3,9,0,7.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,High,2,171750.0,Senior Staff Engineer Database Platform Remote,GEICO
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,76788.0,ASSOCIATE GOVERNMENTAL PROGRAM ANALYST JC-426085,California Department of Public Health
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,76788.0,ASSOCIATE GOVERNMENTAL PROGRAM ANALYST JC-425957,California Department of Public Health
1,1,3,7,0,11.0,1.0,0.0833,1,0,0,0,0,1,1,0,0,0,High,2,162000.0,Staff Machine Learning Engineer,Workiva
1,1,1,8,0,56.0,11.0,0.193,0,0,1,0,0,0,1,0,0,0,Low,0,56000.0,Rating & Ratemaking Insights Analyst II,Allstate
1,1,3,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,170000.0,Lead Ruby on Rails Engineer,Aha!
1,1,1,9,0,5.0,0.0,0.0,1,1,1,1,0,0,1,0,0,1,Mid,1,89200.0,"Senior Associate, Media Analytics - Remote",Merkle
